54.44,54.44,0.078428,4.3884,4.3391,4.3391,0.47363,0.160110501,50.18483141,Carbon
53.942,53.942,0.079364,4.306,4.1895,4.1895,0.47739,0.23518179,52.98673937,Carbon
63.297,63.297,0.078776,5.4334,5.4289,5.4289,0.49371,0.400221002,62.32503503,Carbon
68.728,68.728,0.082542,6.0631,5.8324,5.8324,0.49484,0.393601366,63.26757003,Carbon
58.142,58.142,0.078297,4.7941,4.7592,4.7592,0.47967,0.173407001,51.20697165,Carbon
67.879,67.879,0.080837,6.066,6.0229,6.0229,0.48873,0.28874246,58.11072153,Carbon
63.533,63.533,0.079482,5.4283,5.3592,5.3592,0.49556,0.400221002,62.31268623,Carbon
67.511,67.511,0.081726,5.9067,5.7185,5.7185,0.4962,0.467174787,66.54495145,Carbon
